id,label,sample_type,frame_count,landmarks,created_at
"1406","M","STATIC","1","0.706761,0.289918,0.000000,0.625776,0.316535,-0.004324,0.588820,0.372709,-0.007800,0.578801,0.428378,-0.007019,0.585707,0.471308,-0.007821,0.575520,0.406554,-0.038477,0.583416,0.491293,-0.047205,0.590034,0.537537,-0.049836,0.598180,0.574295,-0.050509,0.630557,0.417568,-0.040197,0.634168,0.506015,-0.047552,0.635567,0.554190,-0.050843,0.636348,0.588851,-0.053079,0.683712,0.421675,-0.039088,0.676568,0.496574,-0.047555,0.664679,0.544019,-0.059204,0.658090,0.578592,-0.068493,0.726479,0.419847,-0.036540,0.690827,0.454669,-0.045483,0.664949,0.455919,-0.048157,0.646052,0.451429,-0.048942","1781405011687"
"1407","M","STATIC","1","0.702042,0.293831,0.000000,0.620121,0.321680,-0.002341,0.584567,0.377760,-0.005369,0.578908,0.432694,-0.004501,0.588629,0.474031,-0.005165,0.572585,0.408145,-0.036499,0.580719,0.493223,-0.044675,0.587336,0.538758,-0.046713,0.594849,0.574485,-0.046800,0.628468,0.419358,-0.038763,0.631267,0.507634,-0.045721,0.631747,0.554846,-0.048429,0.631673,0.588120,-0.050093,0.681239,0.424056,-0.038076,0.672090,0.498499,-0.045836,0.659061,0.544773,-0.057060,0.651472,0.578172,-0.066080,0.722560,0.423046,-0.035779,0.685924,0.456462,-0.043888,0.659518,0.456957,-0.046315,0.639778,0.452075,-0.047051","1781405011811"
"1408","M","STATIC","1","0.691750,0.290023,0.000000,0.611841,0.318554,-0.000822,0.578246,0.374810,-0.003577,0.573885,0.429092,-0.002958,0.584735,0.470094,-0.003824,0.564946,0.405702,-0.033737,0.573311,0.488917,-0.042186,0.580800,0.533884,-0.044892,0.588827,0.568731,-0.045424,0.620826,0.416782,-0.037137,0.623730,0.503489,-0.043702,0.624697,0.550234,-0.046276,0.625216,0.582992,-0.047920,0.673806,0.420869,-0.037680,0.665007,0.495182,-0.044441,0.652753,0.541001,-0.054350,0.645926,0.574046,-0.062534,0.715301,0.418976,-0.036614,0.680143,0.454611,-0.043370,0.654533,0.457404,-0.044441,0.635634,0.454694,-0.044234","1781405011989"
"1409","M","STATIC","1","0.702323,0.282490,0.000000,0.617123,0.311964,-0.004507,0.581316,0.371871,-0.010749,0.588650,0.429221,-0.011691,0.608249,0.469795,-0.014625,0.568502,0.393616,-0.047439,0.578642,0.481940,-0.054760,0.589202,0.526237,-0.055758,0.598004,0.562187,-0.055859,0.628968,0.403017,-0.048373,0.633383,0.493687,-0.060029,0.634390,0.541768,-0.066825,0.634414,0.578190,-0.071236,0.685260,0.408505,-0.044797,0.675617,0.486412,-0.058136,0.663257,0.535724,-0.074906,0.657777,0.571892,-0.087312,0.728294,0.410550,-0.038564,0.687773,0.443075,-0.050557,0.663036,0.437934,-0.055409,0.646043,0.427884,-0.058115","1781405012166"
"1410","M","STATIC","1","0.706922,0.265906,0.000000,0.619544,0.297580,-0.006197,0.586425,0.360096,-0.012079,0.598998,0.415291,-0.012937,0.623540,0.454949,-0.015771,0.574283,0.377967,-0.046550,0.578812,0.464792,-0.057349,0.586191,0.511705,-0.060037,0.593893,0.549964,-0.060790,0.634708,0.389449,-0.048844,0.634573,0.478891,-0.063102,0.633788,0.528724,-0.070563,0.631018,0.567315,-0.074331,0.691477,0.396580,-0.047440,0.679536,0.470973,-0.063334,0.666087,0.521005,-0.080551,0.658698,0.559989,-0.092599,0.735597,0.398405,-0.043839,0.693521,0.426712,-0.057748,0.668955,0.418405,-0.061895,0.652368,0.407199,-0.063510","1781405012297"
"1411","M","STATIC","1","0.724564,0.282168,0.000000,0.635787,0.308423,-0.012856,0.594042,0.368900,-0.022108,0.599339,0.427429,-0.025596,0.616170,0.468522,-0.030695,0.583068,0.385333,-0.053109,0.578569,0.468014,-0.067943,0.579865,0.515028,-0.073912,0.581472,0.554140,-0.077178,0.642787,0.400328,-0.053869,0.634133,0.486037,-0.069428,0.627786,0.535479,-0.078516,0.619818,0.572844,-0.084550,0.698042,0.410398,-0.051798,0.680228,0.482191,-0.067393,0.661720,0.530184,-0.084024,0.649202,0.567180,-0.096516,0.740625,0.414723,-0.048611,0.696305,0.441880,-0.062878,0.667468,0.439307,-0.069289,0.647181,0.434361,-0.073073","1781405012495"
"1412","M","STATIC","1","0.674985,0.283381,0.000000,0.590660,0.313029,-0.008534,0.554036,0.370798,-0.020517,0.565524,0.428146,-0.027575,0.584724,0.467223,-0.036916,0.542235,0.383998,-0.059723,0.540186,0.466688,-0.076634,0.543012,0.512711,-0.083344,0.545604,0.551797,-0.087110,0.602479,0.395932,-0.062960,0.594830,0.481890,-0.080831,0.590042,0.531052,-0.089348,0.584229,0.568603,-0.095524,0.657198,0.404325,-0.062445,0.638915,0.478121,-0.077230,0.621318,0.524846,-0.090285,0.610594,0.560522,-0.100449,0.698003,0.407958,-0.060307,0.654528,0.446427,-0.071042,0.626807,0.454726,-0.075175,0.607286,0.460567,-0.078169","1781405012631"
"1413","M","STATIC","1","0.626433,0.284714,0.000000,0.549506,0.315122,-0.007558,0.513997,0.370737,-0.017175,0.518785,0.423212,-0.022869,0.537088,0.460460,-0.030587,0.501964,0.388776,-0.049186,0.501672,0.465427,-0.065644,0.503302,0.509851,-0.073658,0.505493,0.547586,-0.078193,0.556663,0.399114,-0.053224,0.551387,0.480568,-0.069957,0.547256,0.528349,-0.079070,0.542766,0.565485,-0.085314,0.608184,0.405546,-0.054333,0.592593,0.478246,-0.069719,0.577758,0.524107,-0.082984,0.569065,0.559227,-0.092314,0.647330,0.407760,-0.053912,0.606849,0.449472,-0.065278,0.579990,0.460472,-0.068924,0.561378,0.467974,-0.070810","1781405012808"
"1414","M","STATIC","1","0.617233,0.289560,0.000000,0.542471,0.320345,-0.005260,0.508406,0.376399,-0.012115,0.512452,0.426447,-0.015811,0.527479,0.462676,-0.021171,0.493623,0.394707,-0.042276,0.493861,0.470058,-0.057027,0.496722,0.514016,-0.063883,0.500476,0.550954,-0.067757,0.546174,0.404309,-0.047303,0.542692,0.484128,-0.062129,0.540273,0.531279,-0.070015,0.537278,0.566892,-0.075326,0.596575,0.409975,-0.049823,0.582850,0.478676,-0.062717,0.569411,0.524504,-0.074790,0.561114,0.559747,-0.083756,0.637032,0.411356,-0.051116,0.601121,0.448826,-0.061350,0.576293,0.461276,-0.065121,0.558551,0.470356,-0.067217","1781405012943"
"1415","M","STATIC","1","0.619345,0.292103,0.000000,0.540221,0.320794,-0.004643,0.505470,0.377296,-0.011878,0.513823,0.428658,-0.015913,0.531793,0.465618,-0.021921,0.489236,0.396396,-0.042347,0.490437,0.471493,-0.057019,0.492663,0.515806,-0.064095,0.495464,0.553425,-0.068265,0.542093,0.407048,-0.047531,0.539703,0.487048,-0.062614,0.537081,0.533701,-0.070420,0.533378,0.569117,-0.075612,0.593334,0.413681,-0.050017,0.580833,0.482586,-0.063604,0.566548,0.528428,-0.075630,0.557786,0.564086,-0.084413,0.634637,0.415473,-0.051071,0.598480,0.451893,-0.061626,0.573771,0.461725,-0.064781,0.556700,0.468791,-0.066312","1781405013088"
"1416","M","STATIC","1","0.654203,0.296773,0.000000,0.570402,0.324417,-0.010091,0.532750,0.383276,-0.018838,0.538700,0.437687,-0.022813,0.555006,0.476951,-0.028130,0.516442,0.400632,-0.048273,0.514240,0.478131,-0.063517,0.516481,0.524015,-0.070769,0.519963,0.563299,-0.075121,0.571079,0.413074,-0.050765,0.566637,0.494287,-0.067224,0.562825,0.541853,-0.075924,0.558403,0.578506,-0.081483,0.623788,0.421318,-0.050681,0.609022,0.491219,-0.065700,0.592222,0.537328,-0.079116,0.581699,0.573986,-0.088677,0.665205,0.425230,-0.049454,0.626344,0.459967,-0.061563,0.600569,0.468853,-0.066142,0.582700,0.475382,-0.068493","1781405013231"
"1417","M","STATIC","1","0.650000,0.303881,0.000000,0.570078,0.329959,-0.004820,0.530794,0.386322,-0.010898,0.528924,0.439448,-0.013241,0.541915,0.478806,-0.018015,0.513243,0.411528,-0.045109,0.510557,0.489407,-0.058350,0.511351,0.535375,-0.064386,0.514266,0.574265,-0.067753,0.566609,0.424795,-0.049146,0.561306,0.506073,-0.061100,0.556785,0.553560,-0.067819,0.552260,0.589125,-0.072719,0.618574,0.432296,-0.050134,0.604463,0.499356,-0.061619,0.587741,0.545695,-0.075819,0.578459,0.580940,-0.087240,0.661370,0.433611,-0.049732,0.619918,0.457826,-0.060225,0.592737,0.459239,-0.065530,0.574047,0.458241,-0.068947","1781405013366"
"1418","M","STATIC","1","0.627373,0.306736,0.000000,0.545935,0.332780,-0.000918,0.502426,0.390502,-0.002300,0.493075,0.443456,-0.000072,0.501874,0.482246,0.000064,0.485337,0.410439,-0.035936,0.485461,0.488928,-0.043697,0.487054,0.533698,-0.046418,0.489599,0.570564,-0.047925,0.539674,0.423743,-0.039668,0.535837,0.507125,-0.046772,0.530436,0.553407,-0.051612,0.524898,0.587771,-0.055494,0.591973,0.432249,-0.040194,0.579480,0.502563,-0.048834,0.562461,0.548062,-0.063305,0.552353,0.582719,-0.074959,0.633557,0.435290,-0.038822,0.592926,0.464853,-0.047969,0.566586,0.465864,-0.053154,0.548110,0.464313,-0.056499","1781405013490"
"1419","M","STATIC","1","0.615478,0.308462,0.000000,0.533317,0.332174,-0.005525,0.487533,0.386786,-0.013194,0.477807,0.440722,-0.016234,0.485352,0.481694,-0.021303,0.471236,0.405746,-0.050530,0.469012,0.487029,-0.064780,0.470219,0.533014,-0.070804,0.472345,0.571580,-0.074018,0.526331,0.418437,-0.054195,0.521541,0.504385,-0.068793,0.515964,0.551297,-0.075360,0.509569,0.586683,-0.079783,0.578484,0.427934,-0.054364,0.564778,0.500654,-0.067810,0.544999,0.546840,-0.079572,0.531147,0.582539,-0.088650,0.620754,0.432854,-0.052937,0.583893,0.467366,-0.063606,0.560521,0.467645,-0.065364,0.544852,0.464179,-0.065931","1781405013618"
"1420","M","STATIC","1","0.637564,0.291985,0.000000,0.548506,0.314562,-0.005213,0.499395,0.372501,-0.013521,0.492908,0.430479,-0.016404,0.502551,0.474385,-0.022362,0.482102,0.390336,-0.059079,0.476679,0.479318,-0.073525,0.480022,0.528641,-0.078442,0.484822,0.568943,-0.080632,0.541355,0.404426,-0.062661,0.532568,0.498457,-0.079317,0.525859,0.549107,-0.087413,0.519142,0.586435,-0.092331,0.598563,0.414039,-0.061408,0.582294,0.492618,-0.077501,0.564102,0.543123,-0.092980,0.552946,0.580949,-0.104549,0.646412,0.418515,-0.057638,0.607537,0.445699,-0.071278,0.585951,0.439994,-0.074806,0.570644,0.430638,-0.076345","1781405013751"
"1421","M","STATIC","1","0.646763,0.283812,0.000000,0.553369,0.308053,-0.012219,0.497077,0.369810,-0.021506,0.481308,0.433812,-0.023329,0.483243,0.480857,-0.027264,0.492711,0.391647,-0.066810,0.487919,0.485341,-0.082507,0.487988,0.536983,-0.088135,0.489232,0.579429,-0.090658,0.556505,0.407949,-0.065535,0.545419,0.506251,-0.079999,0.536169,0.559583,-0.085859,0.528207,0.597882,-0.090010,0.613952,0.419214,-0.060047,0.594603,0.500970,-0.071801,0.571001,0.550727,-0.084670,0.556037,0.587113,-0.095579,0.658904,0.424737,-0.053304,0.615488,0.456164,-0.064537,0.587118,0.455520,-0.069292,0.566065,0.451186,-0.072272","1781405013890"
"1422","M","STATIC","1","0.642264,0.299859,0.000001,0.545044,0.326689,-0.006540,0.494914,0.391539,-0.013677,0.488316,0.454569,-0.014309,0.499594,0.500687,-0.017356,0.483084,0.422703,-0.061709,0.480740,0.517213,-0.074695,0.482896,0.570531,-0.077892,0.487999,0.614807,-0.078332,0.549850,0.438038,-0.062291,0.544022,0.537972,-0.076704,0.537436,0.592779,-0.081497,0.531319,0.633076,-0.083417,0.611074,0.447197,-0.057689,0.595205,0.527660,-0.068691,0.574085,0.579200,-0.081220,0.561114,0.616688,-0.090931,0.660260,0.449124,-0.051213,0.617373,0.475827,-0.059455,0.591533,0.469576,-0.060925,0.573167,0.458825,-0.060687","1781405014026"
"1423","M","STATIC","1","0.656536,0.301307,0.000001,0.552133,0.325517,-0.009155,0.496100,0.391614,-0.013379,0.486704,0.458738,-0.010913,0.501164,0.507911,-0.010161,0.487114,0.432035,-0.052722,0.485314,0.531347,-0.063855,0.486829,0.587141,-0.066330,0.491675,0.631966,-0.066302,0.553861,0.450927,-0.052269,0.546569,0.553300,-0.062833,0.539700,0.610263,-0.067684,0.534088,0.651420,-0.069707,0.616665,0.461207,-0.048076,0.599533,0.543340,-0.059517,0.578225,0.598369,-0.077366,0.565173,0.638489,-0.090575,0.666642,0.462978,-0.042294,0.615178,0.488366,-0.054136,0.584152,0.483637,-0.061038,0.561962,0.475419,-0.064241","1781405014151"
"1424","M","STATIC","1","0.655347,0.294046,0.000001,0.549558,0.326023,-0.007776,0.497207,0.396208,-0.015144,0.492737,0.465992,-0.015825,0.508147,0.517831,-0.018320,0.490100,0.435709,-0.060888,0.486894,0.540173,-0.074617,0.488550,0.598435,-0.077632,0.494572,0.646102,-0.077646,0.561868,0.452874,-0.061376,0.554499,0.561367,-0.076433,0.547796,0.620871,-0.081279,0.542204,0.665486,-0.082788,0.627619,0.461681,-0.057190,0.608924,0.548586,-0.070733,0.584516,0.605611,-0.085571,0.569613,0.648486,-0.096244,0.679207,0.461423,-0.051018,0.625655,0.493221,-0.060973,0.592885,0.488465,-0.063310,0.570509,0.479107,-0.063383","1781405014288"
"1425","M","STATIC","1","0.661948,0.292612,0.000001,0.547390,0.324910,-0.004083,0.489378,0.397339,-0.009843,0.483282,0.470095,-0.009037,0.503082,0.523237,-0.010361,0.486025,0.439549,-0.061450,0.480413,0.550269,-0.074742,0.481049,0.612286,-0.076479,0.486984,0.663100,-0.075116,0.561762,0.459729,-0.063408,0.550545,0.573782,-0.078753,0.541186,0.636741,-0.082985,0.533368,0.683927,-0.083108,0.631204,0.471433,-0.059797,0.609460,0.561549,-0.073051,0.583448,0.622644,-0.088713,0.567242,0.668546,-0.099688,0.685973,0.473348,-0.053665,0.629241,0.502225,-0.061994,0.597057,0.494884,-0.063044,0.574882,0.483315,-0.061917","1781405014453"
"1426","M","STATIC","1","0.673614,0.290674,0.000001,0.553849,0.325942,-0.006752,0.492295,0.400821,-0.014231,0.482325,0.476549,-0.014151,0.498751,0.532478,-0.015804,0.493727,0.444576,-0.068617,0.490431,0.559471,-0.081845,0.491966,0.623654,-0.082651,0.497675,0.676084,-0.080905,0.574553,0.463342,-0.069144,0.565773,0.582724,-0.087657,0.556408,0.648560,-0.092242,0.547731,0.697972,-0.092140,0.647563,0.472752,-0.063572,0.625212,0.569533,-0.079072,0.597203,0.633425,-0.093491,0.579048,0.681247,-0.102971,0.704206,0.471631,-0.055466,0.642337,0.509293,-0.064936,0.605210,0.504398,-0.064682,0.578818,0.493260,-0.062201","1781405014587"
"1427","M","STATIC","1","0.680333,0.276648,0.000001,0.557995,0.315467,-0.002638,0.492277,0.393314,-0.003605,0.484049,0.469915,0.001557,0.502792,0.525608,0.004939,0.498603,0.435343,-0.048695,0.499571,0.553293,-0.056447,0.503538,0.617376,-0.055640,0.508483,0.668483,-0.053553,0.579663,0.453236,-0.051155,0.571855,0.574250,-0.060064,0.564139,0.641481,-0.064615,0.556063,0.690625,-0.066574,0.653349,0.461941,-0.048907,0.632456,0.561033,-0.059633,0.608485,0.627334,-0.079957,0.593596,0.675392,-0.095476,0.710061,0.461607,-0.044069,0.649791,0.498631,-0.055355,0.611611,0.494358,-0.061675,0.584384,0.484668,-0.064695","1781405014721"
"1428","M","STATIC","1","0.679045,0.265336,0.000001,0.556676,0.304613,-0.000235,0.494295,0.382646,-0.001367,0.488320,0.459913,0.003823,0.509071,0.514872,0.007750,0.500479,0.421889,-0.052030,0.500574,0.541986,-0.058852,0.504054,0.605352,-0.055280,0.509092,0.655452,-0.050786,0.581696,0.440608,-0.053765,0.572018,0.565382,-0.062246,0.563788,0.631743,-0.062480,0.556205,0.679222,-0.060961,0.653943,0.449793,-0.050154,0.629928,0.551107,-0.057743,0.604398,0.615897,-0.072766,0.589286,0.661908,-0.084513,0.706730,0.449478,-0.043881,0.644380,0.490411,-0.049548,0.603988,0.490387,-0.052077,0.575506,0.483708,-0.052898","1781405014854"
"1429","M","STATIC","1","0.664643,0.251467,0.000001,0.546492,0.293883,-0.004570,0.487091,0.374151,-0.007413,0.490509,0.450714,-0.004869,0.516787,0.502307,-0.003783,0.490214,0.404433,-0.049467,0.489025,0.519047,-0.061868,0.493925,0.583275,-0.064161,0.499761,0.634475,-0.064356,0.568084,0.422842,-0.053208,0.557192,0.541885,-0.064263,0.549915,0.608500,-0.068924,0.543972,0.656359,-0.071649,0.638561,0.432239,-0.053272,0.615724,0.532728,-0.063189,0.593340,0.593395,-0.078261,0.580836,0.637176,-0.090563,0.690588,0.433378,-0.051755,0.631049,0.477294,-0.061901,0.590644,0.482549,-0.066903,0.563269,0.482164,-0.069551","1781405014993"
"1430","M","STATIC","1","0.645094,0.257107,0.000001,0.532366,0.295076,-0.001910,0.479519,0.369306,-0.003059,0.480025,0.439124,-0.000037,0.502485,0.488329,0.000816,0.478154,0.403842,-0.045391,0.474286,0.511115,-0.056150,0.475993,0.571418,-0.057480,0.480090,0.619641,-0.057057,0.548504,0.422408,-0.049862,0.537705,0.534320,-0.058193,0.530136,0.596957,-0.062279,0.525373,0.641850,-0.064966,0.614252,0.431323,-0.050676,0.595542,0.522223,-0.059999,0.575643,0.579907,-0.078200,0.566252,0.621109,-0.093092,0.665207,0.431249,-0.049601,0.608334,0.462213,-0.060417,0.569996,0.461741,-0.068399,0.545306,0.456141,-0.073516","1781405015123"
"1431","M","STATIC","1","0.620143,0.260038,0.000000,0.515565,0.300358,0.007023,0.477301,0.370650,0.007942,0.492144,0.433153,0.011030,0.518678,0.477965,0.011789,0.457038,0.402594,-0.031094,0.453594,0.503768,-0.038808,0.457411,0.559616,-0.039417,0.464292,0.605334,-0.038642,0.522154,0.420374,-0.038204,0.513198,0.524891,-0.044193,0.507899,0.582320,-0.046554,0.503558,0.625700,-0.047816,0.585669,0.428582,-0.041488,0.570636,0.513210,-0.048531,0.551838,0.565952,-0.063823,0.542234,0.604342,-0.076259,0.635487,0.427207,-0.042078,0.585838,0.457744,-0.047599,0.552847,0.453103,-0.049876,0.531649,0.443350,-0.051244","1781405015263"
"1432","M","STATIC","1","0.613912,0.257651,0.000000,0.514076,0.296189,0.006758,0.475043,0.363400,0.008744,0.486726,0.424659,0.012457,0.508520,0.469047,0.014175,0.462175,0.393308,-0.025985,0.460410,0.490147,-0.032684,0.464342,0.542967,-0.033442,0.470407,0.585511,-0.033023,0.525187,0.409725,-0.033466,0.516660,0.509527,-0.038651,0.512658,0.564852,-0.042065,0.509060,0.606758,-0.044528,0.585324,0.416843,-0.037497,0.568927,0.498281,-0.044089,0.554565,0.548843,-0.059020,0.547754,0.586111,-0.071452,0.632408,0.414918,-0.039141,0.585321,0.443296,-0.046278,0.553560,0.439926,-0.050307,0.531516,0.432341,-0.052756","1781405015394"
"1433","M","STATIC","1","0.625526,0.252355,0.000000,0.530724,0.287371,0.006394,0.480728,0.350213,0.007898,0.466957,0.409331,0.011539,0.474682,0.452921,0.013547,0.476936,0.378038,-0.029920,0.477534,0.471024,-0.037435,0.484453,0.519909,-0.039639,0.491371,0.559493,-0.040515,0.537275,0.390301,-0.037082,0.532290,0.487981,-0.042282,0.529666,0.540800,-0.046296,0.527152,0.580943,-0.050426,0.594513,0.396670,-0.040670,0.580677,0.479755,-0.044837,0.567890,0.530942,-0.056664,0.560669,0.569912,-0.067939,0.638877,0.397732,-0.042189,0.601404,0.440214,-0.046012,0.577283,0.450536,-0.048539,0.559755,0.456722,-0.051189","1781405015563"
"1434","M","STATIC","1","0.628636,0.260837,0.000000,0.538810,0.295202,0.002491,0.496675,0.355568,0.001908,0.491739,0.411143,0.004110,0.505956,0.452202,0.004348,0.491813,0.386381,-0.032975,0.493151,0.474155,-0.039244,0.497106,0.521365,-0.040058,0.502739,0.559501,-0.039708,0.551503,0.397797,-0.038122,0.547880,0.488952,-0.042271,0.544418,0.538814,-0.045486,0.541497,0.575387,-0.048214,0.607112,0.402635,-0.039778,0.594945,0.477498,-0.045396,0.580285,0.526902,-0.060799,0.572458,0.562553,-0.073880,0.650260,0.401419,-0.039439,0.607748,0.427955,-0.046606,0.578705,0.425985,-0.052108,0.558575,0.419746,-0.055805","1781405015690"
"1435","M","STATIC","1","0.619373,0.259217,0.000000,0.534630,0.295075,0.002548,0.496891,0.354484,0.001990,0.495085,0.407683,0.003739,0.510294,0.445944,0.003300,0.490414,0.383034,-0.032476,0.489082,0.468275,-0.040884,0.491244,0.515988,-0.042747,0.495273,0.554406,-0.042799,0.547043,0.395232,-0.037956,0.540513,0.483783,-0.043892,0.536460,0.533134,-0.046698,0.533876,0.568686,-0.048248,0.601358,0.400343,-0.040120,0.588378,0.470970,-0.044589,0.574121,0.517095,-0.056439,0.567576,0.550229,-0.066679,0.645706,0.398313,-0.040729,0.608043,0.422926,-0.045966,0.581008,0.424058,-0.049086,0.562584,0.421142,-0.050632","1781405015815"
"1436","M","STATIC","1","0.612133,0.267735,0.000000,0.526639,0.302154,0.001638,0.480689,0.360179,0.000910,0.464492,0.413437,0.002917,0.470566,0.453154,0.002876,0.479593,0.388941,-0.034833,0.479453,0.472398,-0.043511,0.482616,0.519456,-0.045736,0.487914,0.557686,-0.046054,0.536560,0.401174,-0.039536,0.530278,0.488625,-0.044622,0.526231,0.537393,-0.047463,0.524041,0.572503,-0.049689,0.590551,0.407148,-0.040902,0.578046,0.476356,-0.044883,0.564124,0.521770,-0.057318,0.558026,0.553851,-0.068552,0.634348,0.406424,-0.040853,0.593448,0.429243,-0.046212,0.566078,0.429420,-0.050399,0.547077,0.425762,-0.053027","1781405015949"
"1437","M","STATIC","1","0.615526,0.274597,0.000000,0.531951,0.306415,0.002891,0.489088,0.363722,0.004106,0.477823,0.416486,0.007623,0.486092,0.456923,0.009055,0.484741,0.394562,-0.027473,0.486823,0.479164,-0.032676,0.490524,0.524612,-0.033896,0.495638,0.561112,-0.034178,0.539743,0.405490,-0.032723,0.536717,0.492566,-0.035080,0.534585,0.540231,-0.038593,0.533628,0.574778,-0.042028,0.592564,0.409946,-0.034947,0.581791,0.481371,-0.039051,0.570110,0.527209,-0.053005,0.564862,0.560294,-0.065467,0.635882,0.408636,-0.035427,0.598139,0.434494,-0.043072,0.572777,0.433663,-0.048444,0.555028,0.429095,-0.051943","1781405016087"
"1438","M","STATIC","1","0.618612,0.277913,0.000000,0.535881,0.309825,0.002973,0.499252,0.366134,0.002767,0.496437,0.417345,0.004716,0.510903,0.455306,0.004334,0.491730,0.400768,-0.029680,0.493580,0.484101,-0.035932,0.497339,0.530079,-0.037314,0.503030,0.567341,-0.037249,0.547026,0.412130,-0.035050,0.544454,0.497857,-0.038584,0.542094,0.545363,-0.041161,0.540574,0.579573,-0.043047,0.600190,0.416234,-0.037187,0.590490,0.484103,-0.041242,0.577488,0.530762,-0.054607,0.570972,0.564674,-0.066247,0.643652,0.413075,-0.037676,0.607166,0.434345,-0.043354,0.582781,0.430710,-0.046899,0.566311,0.423037,-0.048934","1781405016214"
"1439","M","STATIC","1","0.632580,0.280706,0.000000,0.547665,0.310713,0.000330,0.509436,0.369735,-0.000767,0.511650,0.424418,0.001218,0.530577,0.463999,0.000992,0.499789,0.401421,-0.031142,0.501849,0.486428,-0.036939,0.506380,0.532015,-0.038306,0.511853,0.568860,-0.038620,0.555914,0.412921,-0.035225,0.554116,0.498895,-0.039207,0.553540,0.546410,-0.043167,0.553068,0.581779,-0.046461,0.609458,0.417745,-0.036130,0.599394,0.487676,-0.041165,0.587613,0.534309,-0.055368,0.582011,0.568898,-0.067848,0.652850,0.416210,-0.035363,0.614841,0.440156,-0.042335,0.590118,0.435671,-0.046560,0.573107,0.427814,-0.049407","1781405016357"
"1440","M","STATIC","1","0.636792,0.279005,0.000000,0.552632,0.309713,-0.001506,0.513403,0.368700,-0.002878,0.509818,0.423899,-0.000614,0.523588,0.463763,-0.000378,0.506438,0.399916,-0.037283,0.507267,0.486730,-0.045438,0.510854,0.534140,-0.047291,0.516232,0.571750,-0.047399,0.562640,0.412168,-0.040578,0.557221,0.502106,-0.045590,0.554409,0.551608,-0.048276,0.553075,0.585837,-0.050250,0.616182,0.416864,-0.040785,0.604498,0.490346,-0.046385,0.591821,0.537892,-0.060155,0.585970,0.570603,-0.071855,0.659503,0.414890,-0.039504,0.621014,0.441382,-0.047375,0.594069,0.441351,-0.052636,0.574875,0.436638,-0.055755","1781405016483"
"1441","M","STATIC","1","0.638836,0.280705,0.000000,0.550614,0.310653,-0.001673,0.504530,0.369617,-0.003695,0.498310,0.426412,-0.001710,0.514884,0.466465,-0.001773,0.502376,0.397123,-0.041801,0.502198,0.486728,-0.051653,0.505445,0.536239,-0.053744,0.510546,0.575656,-0.053907,0.559710,0.410632,-0.045280,0.552633,0.504069,-0.052641,0.549355,0.555603,-0.055565,0.548207,0.591032,-0.057355,0.614096,0.417182,-0.045272,0.602964,0.493225,-0.051678,0.588815,0.540952,-0.063908,0.581659,0.573757,-0.074317,0.658974,0.417065,-0.043790,0.622569,0.446063,-0.051183,0.596653,0.447260,-0.055106,0.578049,0.443613,-0.057269","1781405016623"
"1442","M","STATIC","1","0.647550,0.274717,0.000000,0.556793,0.305330,-0.001007,0.511776,0.367890,-0.001976,0.503867,0.425532,0.001093,0.515263,0.467632,0.001727,0.506005,0.400284,-0.042189,0.505546,0.491903,-0.051210,0.508040,0.542356,-0.052972,0.512823,0.583029,-0.053039,0.565460,0.413669,-0.046618,0.559651,0.508699,-0.052931,0.554855,0.561821,-0.056809,0.551104,0.599803,-0.059644,0.623027,0.419157,-0.047403,0.612289,0.496709,-0.055815,0.598214,0.547637,-0.072541,0.590284,0.583744,-0.086277,0.670826,0.416644,-0.046259,0.630334,0.441238,-0.057605,0.602724,0.436309,-0.064444,0.582865,0.427339,-0.068517","1781405016752"
"1443","M","STATIC","1","0.649544,0.276902,0.000000,0.557249,0.307052,-0.004849,0.506706,0.370613,-0.007785,0.496249,0.431887,-0.005934,0.509567,0.475967,-0.005880,0.505022,0.402059,-0.046575,0.504580,0.495900,-0.057977,0.507895,0.547940,-0.060830,0.513017,0.589402,-0.061359,0.567179,0.416123,-0.049214,0.560215,0.514050,-0.058084,0.555828,0.568497,-0.061894,0.553391,0.606128,-0.064210,0.625151,0.422715,-0.048525,0.613312,0.502670,-0.057070,0.597871,0.552358,-0.070956,0.589358,0.586261,-0.082186,0.671769,0.422119,-0.046553,0.631930,0.451741,-0.056279,0.604632,0.451613,-0.061595,0.584902,0.446529,-0.064346","1781405016881"
"1444","M","STATIC","1","0.645492,0.269552,0.000000,0.550747,0.302144,-0.005384,0.499109,0.367113,-0.009125,0.488333,0.430009,-0.007681,0.501406,0.475345,-0.008142,0.500165,0.396455,-0.051690,0.498128,0.493226,-0.064493,0.500872,0.547049,-0.067500,0.505377,0.589698,-0.067950,0.565674,0.410644,-0.054548,0.555543,0.511355,-0.065890,0.549769,0.567619,-0.070511,0.545850,0.606509,-0.072932,0.625790,0.417041,-0.053705,0.609786,0.499456,-0.063086,0.592072,0.551475,-0.076841,0.581420,0.587995,-0.087878,0.673168,0.415768,-0.051403,0.629147,0.450105,-0.060560,0.599207,0.454312,-0.065051,0.576705,0.453608,-0.067328","1781405017032"
